reaction_id,prompt,answer
R-HSA-9623072,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: POMC gene [nucleoplasm] (ENSEMBL: ENSG00000115138)

START
",POMC(138-150) [extracellular region] (UniProt: P01189)
R-HSA-9624778,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: SFTPD 12mer [endoplasmic reticulum membrane] (complex of SFTPD [endoplasmic reticulum membrane] (UniProt: P35247))

START
",SFTPD 12mer [extracellular region] (complex of SFTPD [extracellular region] (UniProt: P35247))
R-HSA-9625693,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: TRIM63 gene [nucleoplasm] (ENSEMBL: ENSG00000158022)

START
",TRIM63 [cytosol] (UniProt: Q969Q1)
R-HSA-9627089,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: p-T,Y MAPK dimers [cytosol] (complex of p-T202,Y204-MAPK3 [cytosol] (UniProt: P27361), p-T185,Y187-MAPK1 [cytosol] (UniProt: P28482))
Reactants: ATP [cytosol] (ChEBI: 30616), APAF1:ATP:CYCS heptamer:CASP9 [cytosol] (complex of APAF1 [cytosol] (UniProt: O14727), ATP [cytosol] (ChEBI: 30616), CYCS [cytosol] (UniProt: P99999), CASP9(1-416) [cytosol] (UniProt: P55211))

START
","ADP [cytosol] (ChEBI: 456216), APAF1:ATP:CYCS heptamer:p-T412-CASP9 [cytosol] (complex of APAF1 [cytosol] (UniProt: O14727), ATP [cytosol] (ChEBI: 30616), CYCS [cytosol] (UniProt: P99999), p-T412-CASP9(1-416) [cytosol] (UniProt: P55211))"
R-HSA-9629675,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: PDE3A [cytosol] (UniProt: Q14432)
Reactants: cAMP [cytosol] (ChEBI: 58165), H2O [cytosol] (ChEBI: 15377)

START
",AMP [cytosol] (ChEBI: 456215)
R-HSA-9632182,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: PRMT1 [cytosol] (UniProt: Q99873)
Reactants: AdoMet [cytoplasm] (ChEBI: 59789), PalmS-ESRs [plasma membrane]

START
","AdoHcy [cytosol] (ChEBI: 57856), Me-PalmS-ESRs [plasma membrane]"
R-HSA-9634850,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: NPAS4 [nucleoplasm] (UniProt: Q8IUM7), ARNT [nucleoplasm] (UniProt: P27540)

START
","NPAS4:ARNT [nucleoplasm] (complex of NPAS4 [nucleoplasm] (UniProt: Q8IUM7), ARNT [nucleoplasm] (UniProt: P27540))"
R-HSA-9636251,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: PPE2 [cytosol] (UniProt: P9WI47), importin-alpha:importin-beta [cytosol] (complex of KPNA1 [cytosol] (UniProt: P52294), KPNB1 [cytosol] (UniProt: Q14974))

START
","PPE2:KPNA1:KPNB1 [cytosol] (complex of KPNA1 [cytosol] (UniProt: P52294), KPNB1 [cytosol] (UniProt: Q14974), PPE2 [cytosol] (UniProt: P9WI47))"
R-HSA-9638125,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: PGM1:Mg2+ [cytosol] (complex of PGM1 [cytosol] (UniProt: P36871), Mg2+ [cytosol] (ChEBI: 18420))
Reactants: G1P [cytosol] (ChEBI: 58601)

START
",G6P [cytosol] (ChEBI: 58225)
R-HSA-9644869,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: p-S54-PDE4B-3 [cytosol]
Reactants: cAMP [cytosol] (ChEBI: 58165), H2O [cytosol] (ChEBI: 15377)

START
",AMP [cytosol] (ChEBI: 456215)
R-HSA-9646390,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: PolyUb-Misfolded Proteins:HDAC6:Dynein complex [cytosol] (complex of PolyUb-Misfolded ARL13B [cytosol] (UniProt: Q3SXY8), PolyUb-Misfolded CETN1 [cytosol] (UniProt: Q12798), PolyUb-Misfolded IFT88 [cytosol] (UniProt: Q13099), PolyUb-Misfolded PCNT [cytosol] (UniProt: O95613), misfolded CFTR [endoplasmic reticulum membrane] (UniProt: P13569), RPS27A(1-76) [cytosol] (UniProt: P62979), UBA52(1-76) [cytosol] (UniProt: P62987), UBB(1-76) [cytosol] (UniProt: P0CG47), UBC(1-76) [cytosol] (UniProt: P0CG48), PolyUb-Misfolded PARK7 [cytosol] (UniProt: Q99497), HDAC6 [cytosol] (UniProt: Q9UBN7), DYNC1H1 [cytosol] (UniProt: Q14204), DYNC1I1 [cytosol] (UniProt: O14576), DYNC1I2 [cytosol] (UniProt: Q13409), DYNLL1 [cytosol] (UniProt: P63167), DYNLL2 [cytosol] (UniProt: Q96FJ2), DYNC1LI2 [cytosol] (UniProt: O43237), DYNC1LI1 [cytosol] (UniProt: Q9Y6G9)), Microtubule [cytosol]

START
","PolyUb-Misfolded Proteins:HDAC6:Microtubule:Dynein complex [cytosol] (complex of PolyUb-Misfolded ARL13B [cytosol] (UniProt: Q3SXY8), PolyUb-Misfolded CETN1 [cytosol] (UniProt: Q12798), PolyUb-Misfolded IFT88 [cytosol] (UniProt: Q13099), PolyUb-Misfolded PCNT [cytosol] (UniProt: O95613), misfolded CFTR [endoplasmic reticulum membrane] (UniProt: P13569), RPS27A(1-76) [cytosol] (UniProt: P62979), UBA52(1-76) [cytosol] (UniProt: P62987), UBB(1-76) [cytosol] (UniProt: P0CG47), UBC(1-76) [cytosol] (UniProt: P0CG48), PolyUb-Misfolded PARK7 [cytosol] (UniProt: Q99497), HDAC6 [cytosol] (UniProt: Q9UBN7), DYNC1H1 [cytosol] (UniProt: Q14204), DYNC1I1 [cytosol] (UniProt: O14576), DYNC1I2 [cytosol] (UniProt: Q13409), DYNLL1 [cytosol] (UniProt: P63167), DYNLL2 [cytosol] (UniProt: Q96FJ2), DYNC1LI2 [cytosol] (UniProt: O43237), DYNC1LI1 [cytosol] (UniProt: Q9Y6G9))"
R-HSA-964825,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: MAN1A1/A2/C1 [Golgi membrane] (complex of MAN1A1 [Golgi membrane] (UniProt: P33908), MAN1A2 [Golgi membrane] (UniProt: O60476), MAN1C1 [Golgi membrane] (UniProt: Q9NR34))
Reactants: (GlcNAc)2 (Man)8 glycans [Golgi lumen] (complex of (GlcNAc)2 (Man)8b [Golgi lumen] (ChEBI: 60628), (GlcNAc)2 (Man)8a [Golgi lumen] (ChEBI: 60627), (GlcNAc)2 (Man)8c [Golgi lumen] (ChEBI: 60629))

START
","(GlcNAc)2 (Man)5 (Asn)1 [Golgi lumen] (ChEBI: 59087), Man [Golgi lumen] (ChEBI: 4208)"
R-HSA-9658813,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: N/A
Reactants: OGG1 S326C [nucleoplasm] (UniProt: O15527), ROS [nucleoplasm] (ChEBI: 26523)

START
",SOH-C326-OGG1 S326C [nucleoplasm] (UniProt: O15527)
R-HSA-9661820,"You are an expert in molecular biology and biochemistry. You are given a biological pathway event described by the its reactants. Describe the identity of the reactants then reason about how they interact before predicting the products of the event. Output exactly this format:

START
Analysis: <2-5 sentences>
Type: <reaction_type>
Products: <product1>; <product2>; ...
END

---
Pathway Event Information:
Enzyme: GUSB [extracellular region] (UniProt: Q8VNV4)
Reactants: BDG [extracellular region] (ChEBI: 58471), NADPH [extracellular region] (ChEBI: 16474), H2O [extracellular region] (ChEBI: 15377)

START
","NADP+ [extracellular region] (ChEBI: 18009), GlcA [extracellular region] (ChEBI: 15748), BIL [extracellular region] (ChEBI: 57977)"
